,Année_construction,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Periode_construction,Coût_total_5_usages,Code_postal_(BAN),Adresse_(BAN)
4148,2005.0,ancien,369.8,47.5,C,2001 - 2010,721.8,69008.0,9 Rue Saint Mathieu 69008 Lyon
4150,2006.0,ancien,433.0,86.9,C,2001 - 2010,884.2,69008.0,52 Avenue Paul Santy 69008 Lyon
4155,1988.0,ancien,713.6,74.7,D,1981 - 1990,1151.6,69008.0,7 Rue Professeur Rollet 69008 Lyon
4156,1949.0,ancien,584.0,28.0,F,Avant 1960,848.0,69008.0,11 Rue Paul Cazeneuve 69008 Lyon
4157,1949.0,ancien,1098.0,61.0,E,Avant 1960,1424.0,69008.0,25 Rue Général Gouraud 69008 Lyon
4160,1949.0,ancien,777.0,47.9,E,Avant 1960,1135.0,69008.0,13 Rue Professeur Rollet 69008 Lyon
4161,1953.0,ancien,291.9,27.3,E,Avant 1960,576.8,69008.0,11 Rue Paul Cazeneuve 69008 Lyon
4163,2004.0,ancien,94.8,74.9,B,2001 - 2010,516.2,69008.0,4 Rue Saint Romain 69008 Lyon
4164,2008.0,ancien,227.0,36.0,D,2001 - 2010,585.2,69008.0,4 Rue Saint Firmin 69008 Lyon
4166,2009.0,ancien,415.7,68.0,C,2001 - 2010,869.5,69008.0,30 Avenue Général Frère 69008 Lyon
4167,1984.0,ancien,775.8,75.4,D,1981 - 1990,1185.1,69008.0,31 Boulevard Jean XXIII 69008 Lyon
4169,2016.0,ancien,18.0,18.2,C,Après 2010,178.0,69008.0,2 Place Marc Sangnier 69008 Lyon
4171,2012.0,ancien,113.8,55.3,C,Après 2010,483.9,69008.0,100 Rue Maryse Bastié 69008 Lyon
4172,2020.0,ancien,481.7,103.6,C,Après 2010,832.4,69008.0,6 Rue Chantal Sandrin 69008 Lyon
4176,1969.0,ancien,645.0,70.4,E,1961 - 1970,1062.0,69008.0,79 Rue Marius Berliet 69008 Lyon
4190,1949.0,ancien,416.3,39.2,C,Avant 1960,663.3,69008.0,Route de Vienne 69008 Lyon
4200,2015.0,ancien,532.2,49.4,D,Après 2010,813.0,69008.0,16 Rue de la Fraternité 69008 Lyon
4203,2002.0,ancien,319.3,59.0,C,2001 - 2010,748.4,69008.0,16 Rue de la Rosière 69008 Lyon
4207,2006.0,ancien,174.4,61.2,D,2001 - 2010,659.3,69008.0,12 Rue de la Solidarité 69008 Lyon
4208,2011.0,ancien,269.0,43.6,C,Après 2010,624.0,69008.0,12 Rue de la Solidarité 69008 Lyon
4212,2007.0,ancien,77.6,17.5,D,2001 - 2010,385.5,69008.0,Rue Villon 69008 Lyon
4213,1999.0,ancien,329.2,48.8,C,1991 - 2000,662.6,69008.0,Rue Laennec 69008 Lyon
4214,2006.0,ancien,79.0,18.3,D,2001 - 2010,389.0,69008.0,Avenue Berthelot 69008 Lyon
4218,1933.0,ancien,1263.2,69.0,E,Avant 1960,1592.8,69008.0,19 Rue Wakatsuki 69008 Lyon
4219,1958.0,ancien,1317.0,81.0,E,Avant 1960,1825.7,69008.0,264 Avenue Berthelot 69008 Lyon
4220,2016.0,ancien,86.3,19.9,C,Après 2010,251.1,69008.0,Avenue Paul Santy 69008 Lyon
4221,2016.0,ancien,98.7,22.8,C,Après 2010,275.0,69008.0,Avenue Paul Santy 69008 Lyon
4222,2016.0,ancien,98.7,22.8,C,Après 2010,275.0,69008.0,Avenue Paul Santy 69008 Lyon
4223,2016.0,ancien,98.7,22.8,C,Après 2010,275.0,69008.0,Avenue Paul Santy 69008 Lyon
4225,1958.0,ancien,829.2,51.0,E,Avant 1960,1267.2,69008.0,264 Avenue Berthelot 69008 Lyon
4226,2016.0,ancien,101.0,23.3,C,Après 2010,279.5,69008.0,Avenue Paul Santy 69008 Lyon
4227,2016.0,ancien,107.7,24.8,C,Après 2010,292.5,69008.0,Avenue Paul Santy 69008 Lyon
4228,1995.0,ancien,573.5,80.5,C,1991 - 2000,1019.2,69008.0,48 Rue Longefer 69008 Lyon
4229,1991.0,ancien,309.0,46.7,C,1991 - 2000,678.0,69008.0,91 Rue Bataille 69008 Lyon
4230,2002.0,ancien,664.2,97.0,C,2001 - 2010,1127.6,69008.0,5 Impasse Arlette 69008 Lyon
4231,2016.0,ancien,96.4,22.2,C,Après 2010,270.5,69008.0,Avenue Paul Santy 69008 Lyon
4232,2016.0,ancien,107.7,24.8,C,Après 2010,292.5,69008.0,Avenue Paul Santy 69008 Lyon
4233,1966.0,ancien,768.0,88.9,C,1961 - 1970,1405.0,69008.0,17bis Rue Thénard 69008 Lyon
4237,1992.0,ancien,260.9,29.1,D,1991 - 2000,570.5,69008.0,310 Avenue Berthelot 69008 Lyon
4238,2012.0,ancien,328.3,37.6,D,Après 2010,690.5,69008.0,69 Rue Feuillat 69008 Lyon
4239,1984.0,ancien,184.2,64.0,C,1981 - 1990,749.2,69008.0,251 Avenue Berthelot 69008 Lyon
4242,1984.0,ancien,198.2,65.0,C,1981 - 1990,764.0,69008.0,251 Avenue Berthelot 69008 Lyon
4245,2011.0,ancien,310.4,59.0,C,Après 2010,748.3,69008.0,Rue Pierre Delore 69008 Lyon
4248,1984.0,ancien,379.9,81.0,C,1981 - 1990,973.4,69008.0,251 Avenue Berthelot 69008 Lyon
4250,1947.0,ancien,607.5,36.9,E,Avant 1960,993.4,69008.0,8 Impasse Berchet 69008 Lyon
4251,2011.0,ancien,317.3,44.0,D,Après 2010,683.4,69008.0,Rue Pierre Delore 69008 Lyon
4255,2016.0,ancien,107.7,24.8,C,Après 2010,292.5,69008.0,Avenue Paul Santy 69008 Lyon
4256,1933.0,ancien,1283.3,69.0,E,Avant 1960,1638.9,69008.0,19 Rue Wakatsuki 69008 Lyon
4257,1961.0,ancien,736.3,49.0,E,1961 - 1970,1060.1,69008.0,27 Avenue Viviani 69008 Lyon
4258,2016.0,ancien,98.1,22.6,C,Après 2010,273.9,69008.0,Avenue Paul Santy 69008 Lyon
4260,1934.0,ancien,486.6,43.0,D,Avant 1960,1009.4,69008.0,8 Rue Rochambeau 69008 Lyon
4261,2016.0,ancien,103.0,23.8,C,Après 2010,283.5,69008.0,Avenue Paul Santy 69008 Lyon
4265,2016.0,ancien,371.3,59.0,C,Après 2010,666.8,69008.0,6 Rue Florent 69008 Lyon
4268,1999.0,ancien,848.7,68.0,C,1991 - 2000,1356.5,69008.0,87 Rue Laennec 69008 Lyon
4269,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4271,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4272,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4273,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4274,2016.0,ancien,94.4,21.8,C,Après 2010,266.6,69008.0,Avenue Paul Santy 69008 Lyon
4276,2016.0,ancien,830.2,86.7,D,Après 2010,1270.8,69008.0,184bis Rue Bataille 69008 Lyon
4277,1995.0,ancien,612.9,89.0,C,1991 - 2000,1128.6,69008.0,83b Rue Laennec 69008 Lyon
4278,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4279,2002.0,ancien,529.6,84.8,C,2001 - 2010,946.6,69008.0,6 Impasse Arlette 69008 Lyon
4280,1965.0,ancien,605.2,40.0,E,1961 - 1970,1005.3,69008.0,296 Avenue Berthelot 69008 Lyon
4281,1995.0,ancien,435.6,47.0,C,1991 - 2000,803.5,69008.0,83b Rue Laennec 69008 Lyon
4282,2016.0,ancien,98.3,22.7,C,Après 2010,274.4,69008.0,Avenue Paul Santy 69008 Lyon
4283,1958.0,ancien,1138.2,70.0,E,Avant 1960,1620.9,69008.0,264 Avenue Berthelot 69008 Lyon
4284,2011.0,ancien,135.3,36.0,C,Après 2010,502.4,69008.0,Rue Pierre Delore 69008 Lyon
4285,2010.0,ancien,463.4,62.0,C,2001 - 2010,1053.7,69008.0,28 Rue Bataille 69008 Lyon
4289,1984.0,ancien,528.5,81.0,C,1981 - 1990,1108.1,69008.0,251 Avenue Berthelot 69008 Lyon
4290,1995.0,ancien,230.0,48.0,C,1991 - 2000,638.0,69008.0,66 Rue Villon 69008 Lyon
4292,1984.0,ancien,284.2,64.0,C,1981 - 1990,833.7,69008.0,251 Avenue Berthelot 69008 Lyon
4297,1984.0,ancien,192.5,68.0,B,1981 - 1990,769.0,69008.0,251 Avenue Berthelot 69008 Lyon
4298,1984.0,ancien,198.2,65.0,C,1981 - 1990,764.0,69008.0,251 Avenue Berthelot 69008 Lyon
4304,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4306,1958.0,ancien,1544.7,95.0,E,Avant 1960,2086.4,69008.0,264 Avenue Berthelot 69008 Lyon
4307,1958.0,ancien,1544.7,95.0,E,Avant 1960,2086.4,69008.0,264 Avenue Berthelot 69008 Lyon
4309,2016.0,ancien,68.3,15.8,C,Après 2010,216.1,69008.0,Avenue Paul Santy 69008 Lyon
4310,1999.0,ancien,780.7,89.0,C,1991 - 2000,1356.1,69008.0,87 Rue Laennec 69008 Lyon
4311,1995.0,ancien,500.5,94.0,C,1991 - 2000,1027.4,69008.0,83b Rue Laennec 69008 Lyon
4312,2016.0,ancien,105.3,24.3,C,Après 2010,287.8,69008.0,Avenue Paul Santy 69008 Lyon
4315,2014.0,ancien,332.0,46.9,D,Après 2010,849.4,69008.0,215 Avenue Berthelot 69008 Lyon
4316,1995.0,ancien,292.0,74.0,C,1991 - 2000,739.7,69008.0,83b Rue Laennec 69008 Lyon
4317,2016.0,ancien,107.7,24.8,C,Après 2010,292.5,69008.0,Avenue Paul Santy 69008 Lyon
4318,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4319,1995.0,ancien,374.9,62.0,C,1991 - 2000,790.6,69008.0,83b Rue Laennec 69008 Lyon
4320,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4321,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4322,2016.0,ancien,103.0,23.8,C,Après 2010,283.5,69008.0,Avenue Paul Santy 69008 Lyon
4323,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4324,1990.0,ancien,370.7,72.0,C,1981 - 1990,793.1,69008.0,9 Rue Bataille 69008 Lyon
4325,2016.0,ancien,142.3,32.8,C,Après 2010,359.6,69008.0,Avenue Paul Santy 69008 Lyon
4326,2016.0,ancien,142.3,32.8,C,Après 2010,359.6,69008.0,Avenue Paul Santy 69008 Lyon
4327,1995.0,ancien,472.4,73.0,C,1991 - 2000,930.8,69008.0,83b Rue Laennec 69008 Lyon
4328,2016.0,ancien,142.3,32.8,C,Après 2010,359.6,69008.0,Avenue Paul Santy 69008 Lyon
4329,2016.0,ancien,151.2,34.9,C,Après 2010,377.0,69008.0,Avenue Paul Santy 69008 Lyon
4330,2016.0,ancien,207.6,47.9,C,Après 2010,486.5,69008.0,Avenue Paul Santy 69008 Lyon
4332,2013.0,ancien,312.0,43.4,C,Après 2010,614.0,69008.0,Rue Maryse Bastié 69008 Lyon
4333,1958.0,ancien,1544.7,95.0,E,Avant 1960,2086.4,69008.0,264 Avenue Berthelot 69008 Lyon
4335,1934.0,ancien,955.3,43.0,F,Avant 1960,1407.9,69008.0,8 Rue Rochambeau 69008 Lyon
4336,1995.0,ancien,553.8,80.0,C,1991 - 2000,1037.5,69008.0,83b Rue Laennec 69008 Lyon
4338,2011.0,ancien,157.0,20.4,D,Après 2010,451.0,69008.0,Cours Albert Thomas 69008 Lyon
4344,2012.0,ancien,56.6,20.0,C,Après 2010,422.4,69008.0,69 Rue Feuillat 69008 Lyon
4349,1995.0,ancien,612.8,74.0,C,1991 - 2000,1080.3,69008.0,83b Rue Laennec 69008 Lyon
4354,1995.0,ancien,553.8,80.0,C,1991 - 2000,1037.5,69008.0,83b Rue Laennec 69008 Lyon
4355,1970.0,ancien,437.6,31.9,E,1961 - 1970,844.8,69008.0,50 Rue Seignemartin 69008 Lyon
4356,1999.0,ancien,534.7,72.0,C,1991 - 2000,1066.4,69008.0,87 Rue Laennec 69008 Lyon
4357,1995.0,ancien,472.4,73.0,C,1991 - 2000,930.8,69008.0,83b Rue Laennec 69008 Lyon
4360,2016.0,ancien,99.0,22.9,C,Après 2010,275.7,69008.0,Avenue Paul Santy 69008 Lyon
4361,1995.0,ancien,699.1,77.0,C,1991 - 2000,1182.0,69008.0,83b Rue Laennec 69008 Lyon
4362,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4365,2016.0,ancien,106.5,24.6,C,Après 2010,290.3,69008.0,Avenue Paul Santy 69008 Lyon
4366,2016.0,ancien,99.0,22.9,C,Après 2010,275.7,69008.0,Avenue Paul Santy 69008 Lyon
4367,1995.0,ancien,243.9,67.0,C,1991 - 2000,662.9,69008.0,83b Rue Laennec 69008 Lyon
4369,2016.0,ancien,68.7,15.9,C,Après 2010,216.9,69008.0,Avenue Paul Santy 69008 Lyon
4370,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4372,1995.0,ancien,255.5,46.0,C,1991 - 2000,600.2,69008.0,83b Rue Laennec 69008 Lyon
4373,2013.0,ancien,137.0,81.4,C,Après 2010,436.0,69008.0,Rue Maryse Bastié 69008 Lyon
4374,1995.0,ancien,528.2,68.0,C,1991 - 2000,972.1,69008.0,83b Rue Laennec 69008 Lyon
4375,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4376,1958.0,ancien,1317.0,81.0,E,Avant 1960,1825.7,69008.0,264 Avenue Berthelot 69008 Lyon
4381,2015.0,ancien,74.0,18.8,D,Après 2010,443.0,69008.0,218 Boulevard Pinel 69008 Lyon
4383,1984.0,ancien,201.8,72.0,B,1981 - 1990,789.6,69008.0,251 Avenue Berthelot 69008 Lyon
4386,2010.0,ancien,100.2,30.1,C,2001 - 2010,474.8,69008.0,4 Impasse Caton 69008 Lyon
4390,1984.0,ancien,115.0,36.0,C,1981 - 1990,578.6,69008.0,251 Avenue Berthelot 69008 Lyon
4394,2011.0,ancien,276.0,64.0,C,Après 2010,729.7,69008.0,Rue Pierre Delore 69008 Lyon
4396,2016.0,ancien,101.0,23.3,C,Après 2010,279.5,69008.0,Avenue Paul Santy 69008 Lyon
4399,2016.0,ancien,126.7,29.2,C,Après 2010,329.5,69008.0,Avenue Paul Santy 69008 Lyon
4402,1934.0,ancien,538.5,43.0,E,Avant 1960,991.2,69008.0,10 Rue Rochambeau 69008 Lyon
4403,1999.0,ancien,250.9,45.0,C,1991 - 2000,695.4,69008.0,87 Rue Laennec 69008 Lyon
4405,2016.0,ancien,105.3,24.3,C,Après 2010,287.8,69008.0,Avenue Paul Santy 69008 Lyon
4407,2016.0,ancien,68.7,15.9,C,Après 2010,216.9,69008.0,Avenue Paul Santy 69008 Lyon
4408,1995.0,ancien,866.8,80.0,C,1991 - 2000,1373.6,69008.0,83b Rue Laennec 69008 Lyon
4409,2016.0,ancien,142.3,32.8,C,Après 2010,359.6,69008.0,Avenue Paul Santy 69008 Lyon
4411,1995.0,ancien,255.5,46.0,C,1991 - 2000,600.2,69008.0,83b Rue Laennec 69008 Lyon
4413,2016.0,ancien,68.3,15.8,C,Après 2010,216.1,69008.0,Avenue Paul Santy 69008 Lyon
4415,1995.0,ancien,522.7,96.0,C,1991 - 2000,1056.7,69008.0,83b Rue Laennec 69008 Lyon
4416,1995.0,ancien,747.2,73.0,C,1991 - 2000,1221.1,69008.0,83b Rue Laennec 69008 Lyon
4417,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4419,2013.0,ancien,185.2,18.9,C,Après 2010,434.4,69008.0,220 Boulevard Pinel 69008 Lyon
4421,2011.0,ancien,469.3,84.0,C,Après 2010,953.4,69008.0,Rue Pierre Delore 69008 Lyon
4424,2012.0,ancien,61.4,20.7,C,Après 2010,428.2,69008.0,69 Rue Feuillat 69008 Lyon
4426,1984.0,ancien,380.2,72.0,C,1981 - 1990,944.2,69008.0,251 Avenue Berthelot 69008 Lyon
4427,2011.0,ancien,175.2,40.0,C,Après 2010,547.8,69008.0,Rue Pierre Delore 69008 Lyon
4429,2016.0,ancien,99.0,22.9,C,Après 2010,275.7,69008.0,Avenue Paul Santy 69008 Lyon
4430,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4431,2011.0,ancien,285.6,45.0,C,Après 2010,658.6,69008.0,Rue Pierre Delore 69008 Lyon
4433,1958.0,ancien,832.4,56.0,E,Avant 1960,1284.9,69008.0,106 Rue Villon 69008 Lyon
4434,1958.0,ancien,832.4,56.0,E,Avant 1960,1284.9,69008.0,106 Rue Villon 69008 Lyon
4436,2016.0,ancien,98.1,22.6,C,Après 2010,273.9,69008.0,Avenue Paul Santy 69008 Lyon
4438,2016.0,ancien,207.6,47.9,C,Après 2010,486.5,69008.0,Avenue Paul Santy 69008 Lyon
4439,2016.0,ancien,207.6,47.9,C,Après 2010,486.5,69008.0,Avenue Paul Santy 69008 Lyon
4440,2016.0,ancien,99.0,22.9,C,Après 2010,275.7,69008.0,Avenue Paul Santy 69008 Lyon
4442,1950.0,ancien,625.0,38.9,E,Avant 1960,918.0,69008.0,9 Impasse Berchet 69008 Lyon
4447,1984.0,ancien,388.3,100.0,B,1981 - 1990,1042.7,69008.0,251 Avenue Berthelot 69008 Lyon
4450,1995.0,ancien,320.3,46.0,C,1991 - 2000,671.7,69008.0,83b Rue Laennec 69008 Lyon
4451,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4455,2018.0,ancien,148.0,29.7,C,Après 2010,368.0,69008.0,7 Rue Florent 69008 Lyon
4456,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4457,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4459,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4461,1988.0,ancien,768.4,55.0,D,1981 - 1990,1119.1,69008.0,56 Rue Villon 69008 Lyon
4463,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4465,2011.0,ancien,175.2,40.0,C,Après 2010,547.8,69008.0,Rue Pierre Delore 69008 Lyon
4466,1984.0,ancien,60.9,28.0,C,1981 - 1990,498.9,69008.0,251 Avenue Berthelot 69008 Lyon
4467,1950.0,ancien,379.0,36.5,D,Avant 1960,683.0,69008.0,9 Impasse Berchet 69008 Lyon
4468,1984.0,ancien,236.4,78.0,B,1981 - 1990,838.3,69008.0,251 Avenue Berthelot 69008 Lyon
4469,2010.0,ancien,439.9,83.7,C,2001 - 2010,952.3,69008.0,2 Impasse Jouhet 69008 Lyon
4471,1958.0,ancien,832.4,56.0,E,Avant 1960,1284.9,69008.0,106 Rue Villon 69008 Lyon
4473,2016.0,ancien,98.7,22.8,C,Après 2010,275.0,69008.0,Avenue Paul Santy 69008 Lyon
4474,2015.0,ancien,83.1,43.8,C,Après 2010,304.3,69008.0,184bis Rue Bataille 69008 Lyon
4475,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4476,2016.0,ancien,98.1,22.6,C,Après 2010,273.9,69008.0,Avenue Paul Santy 69008 Lyon
4479,2016.0,ancien,105.3,24.3,C,Après 2010,287.8,69008.0,Avenue Paul Santy 69008 Lyon
4480,2016.0,ancien,105.3,24.3,C,Après 2010,287.8,69008.0,Avenue Paul Santy 69008 Lyon
4483,2016.0,ancien,68.7,15.9,C,Après 2010,216.9,69008.0,Avenue Paul Santy 69008 Lyon
4484,2016.0,ancien,98.1,22.6,C,Après 2010,273.9,69008.0,Avenue Paul Santy 69008 Lyon
4487,1984.0,ancien,236.4,78.0,B,1981 - 1990,838.3,69008.0,251 Avenue Berthelot 69008 Lyon
4488,2011.0,ancien,825.7,75.0,D,Après 2010,1292.2,69008.0,Rue Pierre Delore 69008 Lyon
4489,1959.0,ancien,790.6,48.0,E,Avant 1960,1185.0,69008.0,118 Rue Villon 69008 Lyon
4491,2010.0,ancien,499.5,64.4,D,2001 - 2010,970.8,69008.0,67 Rue Villon 69008 Lyon
4494,1934.0,ancien,1366.4,52.0,E,Avant 1960,1723.7,69008.0,17 Rue Wakatsuki 69008 Lyon
4496,1959.0,ancien,485.6,49.0,D,Avant 1960,810.0,69008.0,17 Avenue Viviani 69008 Lyon
4497,1960.0,ancien,1086.1,54.0,E,Avant 1960,1399.1,69008.0,19bis Avenue Viviani 69008 Lyon
4498,1960.0,ancien,218.8,42.0,C,Avant 1960,541.0,69008.0,17 Avenue Viviani 69008 Lyon
4500,1934.0,ancien,366.8,38.0,D,Avant 1960,645.1,69008.0,16 Rue Wakatsuki 69008 Lyon
4501,1962.0,ancien,693.7,56.0,E,1961 - 1970,1194.4,69008.0,89bis Rue Villon 69008 Lyon
4503,1995.0,ancien,318.9,47.0,C,1991 - 2000,674.6,69008.0,83b Rue Laennec 69008 Lyon
4504,1995.0,ancien,793.1,77.0,C,1991 - 2000,1283.7,69008.0,83b Rue Laennec 69008 Lyon
4505,1958.0,ancien,832.4,56.0,E,Avant 1960,1284.9,69008.0,106 Rue Villon 69008 Lyon
4508,2016.0,ancien,94.1,21.7,C,Après 2010,266.1,69008.0,Avenue Paul Santy 69008 Lyon
4509,1995.0,ancien,553.8,80.0,C,1991 - 2000,1037.5,69008.0,83b Rue Laennec 69008 Lyon
4510,2016.0,ancien,103.0,23.8,C,Après 2010,283.5,69008.0,Avenue Paul Santy 69008 Lyon
4511,1958.0,ancien,1138.2,70.0,E,Avant 1960,1620.9,69008.0,264 Avenue Berthelot 69008 Lyon
4513,1949.0,ancien,890.0,120.9,C,Avant 1960,1352.0,69008.0,5 Impasse Ferret 69008 Lyon
4515,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4516,1934.0,ancien,436.2,38.0,E,Avant 1960,923.9,69008.0,24 Rue Wakatsuki 69008 Lyon
4518,1995.0,ancien,786.5,68.0,C,1991 - 2000,1247.6,69008.0,83b Rue Laennec 69008 Lyon
4519,1961.0,ancien,1621.0,74.3,F,1961 - 1970,2016.5,69008.0,298 Boulevard Pinel 69008 Lyon
4520,1962.0,ancien,706.6,56.0,E,1961 - 1970,1183.7,69008.0,89bis Rue Villon 69008 Lyon
4522,2016.0,ancien,69.6,16.1,C,Après 2010,218.5,69008.0,Avenue Paul Santy 69008 Lyon
4523,1957.0,ancien,233.0,27.4,D,Avant 1960,601.0,69008.0,13 Rue Seignemartin 69008 Lyon
4524,2016.0,ancien,90.9,21.0,C,Après 2010,260.0,69008.0,Avenue Paul Santy 69008 Lyon
4525,2016.0,ancien,160.8,37.1,C,Après 2010,395.5,69008.0,Avenue Paul Santy 69008 Lyon
4526,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4527,1958.0,ancien,966.2,65.0,E,Avant 1960,1439.4,69008.0,106 Rue Villon 69008 Lyon
4529,1999.0,ancien,780.7,89.0,C,1991 - 2000,1356.1,69008.0,87 Rue Laennec 69008 Lyon
4530,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4532,1999.0,ancien,404.1,45.0,C,1991 - 2000,843.5,69008.0,87 Rue Laennec 69008 Lyon
4533,2016.0,ancien,86.3,19.9,C,Après 2010,251.1,69008.0,Avenue Paul Santy 69008 Lyon
4534,2016.0,ancien,98.1,22.6,C,Après 2010,273.9,69008.0,Avenue Paul Santy 69008 Lyon
4535,1999.0,ancien,437.8,68.0,C,1991 - 2000,957.6,69008.0,87 Rue Laennec 69008 Lyon
4539,2016.0,ancien,99.0,22.9,C,Après 2010,275.7,69008.0,Avenue Paul Santy 69008 Lyon
4540,2016.0,ancien,69.6,16.1,C,Après 2010,218.5,69008.0,Avenue Paul Santy 69008 Lyon
4541,2016.0,ancien,68.3,15.8,C,Après 2010,216.1,69008.0,Avenue Paul Santy 69008 Lyon
4542,2016.0,ancien,103.0,23.8,C,Après 2010,283.5,69008.0,Avenue Paul Santy 69008 Lyon
4544,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4545,2016.0,ancien,105.3,24.3,C,Après 2010,287.8,69008.0,Avenue Paul Santy 69008 Lyon
4546,2016.0,ancien,68.3,15.8,C,Après 2010,216.1,69008.0,Avenue Paul Santy 69008 Lyon
4548,2016.0,ancien,69.6,16.1,C,Après 2010,218.6,69008.0,Avenue Paul Santy 69008 Lyon
4551,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4552,1958.0,ancien,1544.7,95.0,E,Avant 1960,2086.4,69008.0,264 Avenue Berthelot 69008 Lyon
4553,1958.0,ancien,832.4,56.0,E,Avant 1960,1284.9,69008.0,106 Rue Villon 69008 Lyon
4554,2016.0,ancien,101.0,23.3,C,Après 2010,279.5,69008.0,Avenue Paul Santy 69008 Lyon
4555,2016.0,ancien,69.9,16.1,C,Après 2010,219.1,69008.0,Avenue Paul Santy 69008 Lyon
4556,1962.0,ancien,1050.1,67.9,E,1961 - 1970,1517.8,69008.0,25 Rue Volney 69008 Lyon
4558,1990.0,ancien,419.8,37.1,E,1981 - 1990,807.9,69008.0,Rue Maryse Bastié 69008 Lyon
4561,1984.0,ancien,271.7,65.0,C,1981 - 1990,826.3,69008.0,251 Avenue Berthelot 69008 Lyon
4567,1984.0,ancien,60.9,28.0,C,1981 - 1990,498.9,69008.0,251 Avenue Berthelot 69008 Lyon
4568,2011.0,ancien,197.3,36.0,C,Après 2010,552.1,69008.0,Rue Pierre Delore 69008 Lyon
4574,2011.0,ancien,400.7,64.0,C,Après 2010,842.2,69008.0,Rue Pierre Delore 69008 Lyon
4576,1947.0,ancien,1385.1,60.4,F,Avant 1960,1819.1,69008.0,8 Impasse Berchet 69008 Lyon
4579,2014.0,ancien,39.2,18.6,C,Après 2010,378.4,69008.0,Avenue Jean Mermoz 69008 Lyon
4583,1960.0,ancien,1625.0,67.7,E,Avant 1960,1978.1,69008.0,4c Rue Florent 69008 Lyon
4585,1984.0,ancien,299.0,72.0,C,1981 - 1990,872.6,69008.0,251 Avenue Berthelot 69008 Lyon
4586,1950.0,ancien,627.5,48.2,E,Avant 1960,970.5,69008.0,4e Rue Florent 69008 Lyon
4587,1935.0,ancien,833.8,36.0,F,Avant 1960,1128.2,69008.0,19 Impasse Bazat 69008 Lyon
4590,2011.0,ancien,197.3,36.0,C,Après 2010,552.1,69008.0,Rue Pierre Delore 69008 Lyon
4591,1957.0,ancien,1096.4,52.7,F,Avant 1960,1376.7,69008.0,46 Rue Villon 69008 Lyon
4595,1930.0,ancien,1206.9,56.1,E,Avant 1960,1640.2,69008.0,89 Rue Bataille 69008 Lyon
4596,1984.0,ancien,218.5,72.0,B,1981 - 1990,803.7,69008.0,251 Avenue Berthelot 69008 Lyon
4598,2010.0,ancien,409.8,61.0,D,2001 - 2010,854.8,69008.0,30 Rue Bataille 69008 Lyon
